aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,kernel_processes_energy
5186.0813186813175,2492.2107270714287,5128.625714285714,5109.556483516481,4543.221538461538,4374.891868131867,1643.7384615384615,3841.683354046675,1866.3243956043957,10479.86901098901,4829.527472527472,53525.971108755926,454635.67582417576,183435.1213186813
5172.979340659339,2513.2047411580584,5112.968571428571,5088.393846153845,4534.232747252748,4370.336923076922,1635.46043956044,3840.218554487799,1863.6747252747257,10467.015164835162,4819.511868131868,53778.75171468918,454599.23208791204,183260.67868131865
5169.783956043954,2541.7533728009157,5109.169670329669,5080.783296703296,4529.602197802198,4355.504615384614,1636.1483516483515,3832.0183340556723,1865.125934065934,10449.62835164835,4810.894285714286,54072.010239810996,454611.74395604385,183184.33318681316
5158.985274725275,2564.0313273144684,5093.26923076923,5063.901318681318,4520.4624175824165,4351.432527472527,1631.3567032967028,3840.283707805632,1866.2087912087907,10441.60967032967,4802.560219780219,54343.57394927449,454949.58021978015,183019.93142857144
5157.001098901099,2592.943187190842,5089.296703296702,5056.265054945055,4515.477362637363,4336.597582417583,1635.420879120879,3840.147660415521,1872.145714285714,10433.64021978022,4797.566813186811,54636.006696368335,455089.16,182943.60395604392
5139.88835164835,2614.2311279886444,5071.227692307692,5037.298021978021,4503.928571428571,4332.963736263737,1630.3846153846155,3839.4114333303232,1872.0483516483514,10424.566593406591,4788.302857142857,54883.925064038405,455074.3841758241,182759.0905494505
5134.652747252747,2642.2201351510985,5067.16967032967,5030.014945054944,4497.950769230768,4318.532087912088,1633.9973626373628,3839.6152987149394,1878.2780219780223,10401.314065934068,4782.164175824175,55172.61040586043,455115.9516483516,182690.9151648351
5124.4098901098905,2663.8671800003663,5051.425274725274,5014.2610989011,4488.262637362637,4314.957802197802,1629.3323076923077,3837.7614558485084,1878.148131868132,10395.549010989012,4774.303516483516,55446.48375425387,455378.2057142857,182528.43120879118
5121.198241758241,2693.187782211905,5050.525934065933,5006.665714285715,4483.424615384616,4306.011208791208,1633.4270329670328,3835.8735759427004,1884.5413186813187,10392.993626373627,4769.005054945054,55752.67239608651,455530.7883516483,182465.23868131867
5105.159120879121,2714.762053299084,5032.234945054945,4986.36087912088,4471.820659340659,4301.937142857144,1628.423736263736,3837.4609587259615,1882.5562637362639,10384.949010989008,4759.808571428571,56008.29619151777,455478.6081318681,182288.95164835165
5101.0885714285705,2743.4622107923074,5028.142857142856,4977.674505494506,4465.844615384614,4290.147912087911,1632.3463736263732,3837.8707492479393,1890.363296703296,10368.253186813183,4751.110549450549,56295.26705008113,455507.13406593405,182223.527032967
5091.214505494505,2765.184561418681,5015.192747252746,4963.07032967033,4455.214505494504,4287.41978021978,1627.457582417582,3838.684723891991,1889.6520879120876,10362.842857142856,4744.804395604396,56575.83430475243,455669.02791208785,182087.78857142854
5087.615384615384,2795.0932010217944,5013.19978021978,4955.715384615384,4448.85868131868,4281.555604395604,1631.2817582417579,3836.454301364519,1897.4318681318678,10364.273846153848,4736.094945054944,56879.29339514145,455770.3303296703,182034.01406593405
5076.213626373626,2816.007093722161,4998.085714285714,4937.936043956043,4438.0626373626355,4279.4338461538455,1625.2654945054944,3833.274537833416,1895.706593406593,10355.695824175826,4728.983296703297,57146.21928869234,455808.9570387507,181882.40791208792
5071.9452747252735,2845.7369679313188,4992.667252747253,4930.850989010988,4431.932087912087,4272.533846153846,1629.682857142857,3829.6180081131374,1903.7564835164835,10336.834065934065,4720.344835164834,57445.50880231136,455656.5518942747,181825.8320879121
5065.733846153846,2867.1937484023806,4981.452307692307,4917.380879120878,4421.560659340659,4271.536043956044,1624.6092307692306,3839.2061496438255,1902.450769230769,10331.203076923075,4714.090769230768,57727.045897583164,456032.22285714286,181703.56835164834
5063.035384615384,2897.954700313186,4977.168351648352,4911.034725274724,4416.7920879120875,4263.569230769232,1629.7158241758243,3839.3647555307957,1910.4580219780216,10332.727912087914,4705.661978021978,58032.59788077101,456153.79692307685,181654.24747252744
5052.687472527473,2920.039767582417,4961.486813186813,4892.980879120878,4406.331208791208,4262.436923076923,1624.4584615384617,3840.074953450446,1908.7371428571425,10326.196483516485,4694.80021978022,58293.1646151829,456232.0173626374,181493.50065934067
5050.072747252746,2950.134452301099,4954.387252747253,4887.372307692307,4402.528791208791,4253.91956043956,1628.9509890109891,3841.332858097881,1916.4404395604395,10309.274285714284,4684.343296703298,58596.30281891971,456268.6298901099,181440.79384615383
5044.49868131868,2972.713517104945,4941.872087912088,4872.142637362637,4393.134725274725,4252.028131868132,1624.9650549450548,3842.5639987713184,1915.0936263736262,10306.9978021978,4675.297362637361,58874.71814120474,456662.15032967034,181307.04923076922
5043.174725274725,3003.548777186447,4938.582197802199,4866.3591208791195,4389.331208791208,4242.454505494506,1629.9567032967032,3843.4988546550185,1923.422637362637,10307.243956043954,4663.650769230767,59185.230216423355,456803.409010989,181253.6246153846
5034.7162637362635,3025.890879775641,4920.4602197802205,4848.314065934065,4380.464395604396,4239.905054945055,1625.5826373626373,3842.152877492726,1921.403736263736,10300.821538461536,4653.690109890109,59441.347073399054,456827.801098901,181095.9178021978
5029.502637362637,3054.5887302461533,4915.0389010989,4843.479340659341,4379.994065934066,4226.504835164835,1629.2916483516487,3843.94565488676,1929.6382417582415,10281.46857142857,4642.472527472526,59742.19325367569,456807.07978021976,181044.04967032964
5021.59054945055,3077.131440807875,4900.244175824174,4830.418461538461,4371.659120879121,4223.94923076923,1625.0619780219781,3843.8231148933146,1928.4413186813188,10279.255824175823,4635.350329670329,60018.20688165789,457159.81516483513,180905.03252747253
5018.051868131867,3106.627644582051,4895.131648351647,4825.4410989010985,4368.70043956044,4211.901318681318,1628.9301098901094,3844.9306934397678,1936.7492307692305,10276.44857142857,4623.723296703297,60316.775390167604,457341.05274725275,180840.66813186812
5006.603736263735,3129.184379561538,4877.375824175823,4810.586153846153,4360.387252747253,4207.658021978021,1625.4850549450546,3846.4171935726968,1935.9573626373624,10272.772307692305,4615.176043956044,60575.68846379515,457382.3861538461,180667.41802197802
5002.82043956044,3157.535071379304,4871.931868131868,4805.821978021978,4356.298021978021,4193.634285714285,1628.6775824175822,3848.2625967320373,1943.9386813186813,10255.318681318682,4608.0345054945055,60875.45497882816,457468.0325274725,180613.46549450545
4993.2936263736265,3180.928770902381,4859.628571428571,4796.741978021978,4350.531648351648,4191.903736263736,1626.5773626373627,3850.704890405218,1943.6703296703297,10259.05054945055,4603.102197802198,61167.834245074766,457846.0850549451,180479.16395604395
4989.520659340659,3209.968489387912,4855.106153846153,4790.541978021979,4345.34989010989,4180.989230769231,1629.7257142857143,3850.675199471153,1951.8962637362636,10256.667692307694,4596.434505494506,61472.81394528445,457962.7004395604,180422.35296703296
4978.537362637362,3232.3413809564095,4841.659120879121,4777.240659340658,4336.46967032967,4176.8450549450545,1626.6413186813184,3839.9859224162087,1950.0490109890106,10248.377362637362,4587.2661538461525,61739.49796871438,457862.5236229956,180254.2065934066
4974.83978021978,3259.7400441868126,4837.42923076923,4771.742637362637,4332.705054945055,4163.666373626374,1629.9665934065927,3844.137418295329,1958.3637362637357,10225.642417582418,4578.382637362637,62033.76879003333,458065.6137349099,180198.80527472525
4966.899340659341,3282.8105659272883,4824.929010989012,4762.87076923077,4324.485934065933,4160.60945054945,1627.6953846153845,3852.6677997108577,1958.3235164835162,10228.733626373625,4571.346153846154,62325.03018713132,458467.5408791209,180062.59956043956
4962.7909890109895,3310.843922979303,4823.804615384615,4757.705934065933,4317.336703296702,4154.135604395604,1630.6683516483517,3852.5587222383306,1966.4340659340658,10228.150549450549,4563.091868131868,62631.649050056585,458695.1265934066,180005.89186813188
4956.431868131869,3333.6827352446885,4803.673186813186,4744.414285714284,4305.136483516483,4150.896043956043,1628.3123076923077,3855.1069191751376,1966.1648351648353,10223.363516483514,4551.69076923077,62894.17170660931,458621.87252747256,179836.57362637363
4954.347472527473,3360.5084236750918,4800.260879120879,4741.360219780219,4298.273626373627,4141.448791208791,1630.7221978021978,3855.601623158654,1974.7549450549454,10205.190989010987,4544.286813186813,63196.39802102386,458678.88285714283,179772.3243956044
4747.56307692308,3283.775384615383,4468.910769230768,4475.292307692309,4113.181538461541,3915.184615384616,1275.0892307692325,3530.485717441177,1692.393846153845,9814.132307692316,4351.015384615385,61124.53051359124,477747.7938461536,
