aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,kernel_processes_energy
108.39263233625091,335.32211087499405,145.97563671834473,104.92783855279528,90.11821830841846,90.05999277172407,294.6420274514898,72.47421398496698,289.8259763074354,414.81775943274516,114.80106389504837,1791.879173067924,5316.848388896235,565.4057448718232
109.29385316430998,337.4922073250217,149.8417654566991,103.53444700246501,88.63284559381411,91.92779909112151,289.7571042956465,71.06806799986785,286.71959151205095,418.8805186729903,109.98305881661828,1786.780263289908,5140.2411211193985,535.7334011261589
107.28818258806942,329.5614821551509,148.07272066685044,107.36821575054677,90.66202442241936,90.68693215621104,286.21843005591757,83.46342581144494,286.82698353013046,418.2240386066505,110.47483998208938,1769.3726500742057,5131.129936024396,553.640303811011
107.93752709353963,330.1857346709179,152.85499003047198,102.35701245124932,88.25372916079782,92.04390670408209,280.586216000549,93.60889252397534,283.2249257977599,418.61612580908997,106.35796276661694,1765.3064149000109,4901.018677623698,546.5841020409284
107.96277263397891,323.45061302105586,151.9122746280808,104.71612250982479,91.27380082906586,90.80516049577783,277.05903163504166,79.82748141673504,284.5660945246531,418.3520598108806,106.09882685467808,1751.8797680075688,5023.672931753015,552.1157769314909
106.80439357451345,324.9613669009328,153.9319551064268,96.71299369978237,90.52153570188383,93.88253538437456,272.4523396460512,80.2411779065113,281.4920859283878,421.59238149370367,108.64640173625055,1743.211591918104,4749.135719118913,537.3339053626197
109.56068767166155,318.1249340973926,155.86489398174635,98.03651085270707,89.35539413119933,92.78580795690573,269.28802332085087,84.59150405790487,282.20467211557644,422.3685838785661,105.94705329591439,1728.4396730759797,4834.338709819693,539.5231874651557
109.6424091979903,319.3705881705727,160.7801140417525,91.41142885258658,91.35339524625455,92.42171473846793,264.97584111026384,86.1172395460022,279.75777052355045,415.63902350332086,113.86306839072701,1721.8424559684433,4865.01430749733,519.8689745006786
111.64414269470784,312.71899221744707,161.45829344321308,96.54278343785968,92.89979406351787,90.75315242987898,262.0411640112815,83.52413336223907,277.9059259142117,415.90257694305404,113.03047769639925,1711.4624519877777,5125.240838122444,534.4111091680722
112.06137900587635,314.1832480244448,163.8230412456312,92.25622322654648,95.76366786805134,91.45652538488999,258.5967532593064,82.55310176431784,275.32504679704795,414.3498812013862,120.80377146236806,1703.410415692432,4916.634099318399,520.192015464328
107.22572039569995,306.4555802470234,165.26913654073158,94.99362846412764,88.15992414553479,90.03690244078541,255.28215727184443,80.24185529950964,274.36429600273107,418.5400323656732,119.94808757980206,1688.3233416498333,5155.077845677041,531.3827424423628
108.49057272365734,306.93368050366576,168.8786364144581,91.62041963007908,91.24491625446922,87.26967012962446,252.06450734481035,99.72122741190705,271.070869319952,411.09657759184984,117.72199835238536,1679.4451713997762,5283.692365881031,518.9819261344328
