aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
0.0,288.8404395019889,0.0,26.636247769228756,174.18983378889163,168.19007397460885,322326.31792109605,0.0,0.0,230.0680766010463,25.97553246408175,1607.7145791610228,350875.2924290162
0.0,289.49924158313945,0.0,26.701955627740038,174.58303618586578,168.5931868975435,322580.748823127,0.0,0.0,231.0407635751459,26.133837114569207,1608.601241566503,351483.74451243656
0.0,289.9024991929165,0.0,26.796183361632778,175.2411741169405,169.3326497512807,323116.3292728406,0.0,0.0,232.40133244376833,26.195714366804975,1609.6929458539876,351788.40667095955
0.0,290.4901876471606,0.0,26.861932020858752,175.63396112385607,169.73537923656224,323407.4989243794,0.0,0.0,233.46704355844415,26.319348551648343,1611.0755238941192,352402.44012403983
0.0,290.98961154364827,0.0,26.968890596024327,176.2842877045729,170.51024859320884,323947.9503376055,0.0,0.0,234.49158750938508,26.381075899158397,1611.7623100388225,352701.31341868924
0.0,291.48916525580523,0.0,27.03469139704696,176.67701047163783,170.9121664757158,324213.31673498376,0.0,0.0,235.55518843429036,26.497736527260617,1614.3290855374366,353304.9569110652
0.0,291.69444035766236,0.0,27.13452734661352,177.4517063142564,171.50125776958902,324750.51098975976,0.0,0.0,236.4164911011961,26.559321822328492,1613.1381646190082,353591.8094490843
0.0,292.20371923857806,0.0,27.2001531777484,177.844580190094,171.90257461220727,325037.04641101457,0.0,0.0,237.47500528841763,26.71186018320501,1615.5889848431023,354188.05010205985
0.0,292.64582476172444,0.0,27.25460024734581,178.65905352825314,172.64643062589025,325561.51347224176,0.0,0.0,238.59796358875306,26.773585476087714,1615.2167645576058,354492.9297970994
0.0,292.883992977559,0.0,27.32004723109855,179.05227343710555,173.04769277576668,325828.7182517843,0.0,0.0,239.53399581860577,26.91408319764506,1616.9224074407748,355104.5138593179
0.0,292.8341029724113,0.0,27.419787150114864,179.83652889565272,173.68442806944017,326361.9975351211,0.0,0.0,241.09233062468059,26.975941078500902,1617.258475567957,355392.64081056113
0.0,293.12868640023163,0.0,27.485294834800083,180.22999981245894,174.08541137795405,326665.0941438034,0.0,0.0,241.81447452440491,27.08888310508776,1618.1622904646858,356012.5323355781
0.0,293.0100441707439,0.0,27.620467480029077,180.85887233895156,174.93669060703868,327187.05968401604,0.0,0.0,243.25685234295295,27.1508880680002,1619.935258278801,356326.27293896046
0.0,293.1435741127306,0.0,27.68603425454816,181.25263514515237,175.33770883537264,327467.6127351634,0.0,0.0,243.98294021228057,27.300157533534584,1620.0514130434663,356935.6641724532
0.0,293.22959146528433,0.0,27.78021822781717,181.90726133858658,175.93990748729232,327986.7734348524,0.0,0.0,245.47681518962727,27.36227966489525,1621.0044297927666,357352.07151704474
0.0,293.6011218149326,0.0,27.845837999644957,182.30090862754327,176.3406879872847,328269.4792176404,0.0,0.0,246.31458856646887,27.50518872892928,1621.7979060803784,357751.99141647964
0.0,293.9604714952509,0.0,27.946720765260263,183.00057284791217,177.04631668134172,328799.9864946779,0.0,0.0,247.76304169866094,27.567424889893125,1624.5667784540613,357821.65208449744
0.0,294.1830015139145,0.0,28.012396568254253,183.39403894210403,177.4468283722556,329162.69310319034,0.0,0.0,248.71992976030668,27.674376528516312,1626.5568856914635,358214.58707808505
0.0,294.66927921693576,0.0,28.12200451549326,184.03693301959606,178.12132987167857,329546.7162600105,0.0,0.0,249.8730728190683,27.736459085002128,1627.794342286045,358225.95264958
0.0,295.0417560832295,0.0,28.1877047834329,184.43007568615178,178.52139554308948,329113.24691171414,0.0,0.0,250.6229116974431,27.88628808106122,1629.4913244371264,358450.65385490755
0.0,295.55015469411205,0.0,28.254064323990793,185.20410337196193,179.27623518220645,329004.2350791771,0.0,0.0,251.48378010116681,27.948261884485778,1630.1116015508435,358372.6366561592
0.0,295.7428012523267,0.0,28.31961837387787,185.66738167692492,179.67577468001576,328654.7737924109,0.0,0.0,252.90800680900753,28.109738348176347,1632.3761081568225,358167.7884761106
0.0,296.21525647313166,0.0,28.381591418411656,185.9767766200036,180.02670381365044,328441.6693212381,0.0,0.0,253.18641785819432,28.1718569226062,1631.1701326431307,357516.112546369
0.0,296.4668589794859,0.0,28.446977863847273,185.53645929820252,180.03128375957903,327939.7635678342,0.0,0.0,253.21035319374187,28.284160469947526,1632.6425125725375,357330.4284012929
0.0,296.3780274122468,0.0,28.51508976371694,185.92695590110094,180.4212443714388,327570.02398231725,0.0,0.0,253.56887669841342,28.34640337712347,1632.3294063443768,356812.01046352065
0.0,296.6581551212816,0.0,28.51508976371694,185.92695590110094,180.4264872848393,327043.3988202202,0.0,0.0,253.5798536953839,28.521490939151867,1630.9863518217076,356603.88389497885
