aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
9225.273052392145,2887.751481915641,9483.178481918872,9294.102138991564,9381.086612581732,8919.519422357353,326424.74366523867,3136.375423384965,7185.1285826480425,2889.303454410652,19372.55059367473,9190.676706878086,78634.08813044982,829736.0119867232
9250.964276649129,2891.732573184004,9509.778792743225,9325.233683562621,9409.907985813657,8948.55883546401,327295.52363496216,3141.5622599869794,7202.833578681492,2892.649389240196,19422.845832963812,9216.39765898696,78773.76322160003,831640.2962954352
9277.218542297567,2893.0261938319854,9538.46775259834,9353.883593442992,9435.883873900224,8968.258286405431,328167.5364155725,3148.4220192615785,7220.796482516246,2898.7779104176625,19466.543910550678,9246.063914268858,78909.39127920121,833700.9161669611
9305.916118708861,2896.013504966211,9565.86523616201,9385.433656408137,9466.72678443838,8996.867466711454,329040.59679069807,3155.859854323004,7238.830091472203,2906.4229934431523,19514.592517102108,9271.108796827646,79052.11390942035,835752.0730680511
9334.273762912548,2898.6534014111203,9592.683056235623,9414.201984390103,9493.988188996731,9013.786797362469,329913.13262277975,3163.2958341073027,7257.944186217821,2914.5289770442178,19568.940779783752,9298.85777358281,79207.88247440316,837694.9471834537
9359.32152572493,2901.982718787242,9617.424280302459,9443.854868272425,9521.700641663081,9043.454004005514,330777.3639618934,3172.0298834865594,7276.345026345527,2923.029248700709,19616.57542016705,9325.887653758193,79342.69384765263,839650.3430609818
9387.017220278545,2905.4722099711116,9644.586629369964,9471.55313478397,9549.266941545264,9065.056890408538,331645.0061417368,3178.987134559124,7294.087350040178,2930.6283783438203,19656.862406113523,9352.271705546853,79498.84443934479,841744.6690731
9412.436474080541,2907.7808595376496,9672.630739988957,9497.415362382644,9579.238962629737,9092.813143929769,332486.79223575926,3187.6503400790184,7312.10184271109,2939.109098785139,19702.62998184062,9379.160597605724,79628.86856692002,843783.8952064508
9439.893037691532,2912.0106346302455,9698.448897073793,9524.122166396248,9605.659072780982,9113.01753236999,333340.6588305579,3194.690113843508,7330.205207284831,2948.392508025418,19753.852015026438,9407.590393965007,79786.65131591022,845820.0056260721
9461.543464805,2915.4881399425694,9723.298479308884,9548.525202170169,9634.806893954414,9142.761409437515,334236.95405976195,3202.958223101068,7348.832566635614,2955.988136482672,19796.966174187794,9436.686309375373,79933.94162152254,847853.1687167124
9489.238945910778,2919.125725445458,9751.855059424715,9575.553712179686,9660.68265210534,9168.907711733234,335104.82384011056,3210.349959743915,7365.901503929948,2965.275760795478,19839.618898081782,9465.401874131472,80110.30435356192,849948.2581952821
9514.281255611431,2924.0055618249967,9781.002167207625,9598.54177418081,9692.5660988119,9200.321607469741,335969.959884095,3219.065288447503,7384.222834412837,2973.87579800341,19883.995500391837,9492.023845537235,80275.91499544728,852027.9916794273
9540.875091604414,2927.5361477380447,9807.692731748812,9624.44979529386,9715.794466688509,9220.46181069606,336838.2582613357,3226.116704967115,7404.103735335778,2983.502342447583,19937.081329015396,9519.260259303655,80445.33264514794,854084.9887162357
9564.271032387845,2933.4741897308377,9832.813560930988,9650.282689092342,9746.566026953056,9252.728531726725,337699.16079946747,3234.7064750821078,7420.9284737162525,2991.6988115712634,19979.783259431377,9544.98564897446,80607.8799442776,855990.8389383914
9589.966019243748,2938.0924878928004,9861.735979990932,9675.871750210405,9769.217727499426,9271.989513235203,338562.3387304331,3242.278419110349,7439.82124099554,3000.943942011912,20021.467552900736,9572.219390829303,80789.72682923656,857993.7300446216
9616.591547081276,2946.2869356391107,9889.691018138177,9702.467876597226,9799.099402719574,9303.59447189214,339423.80259882053,3250.807782006372,7457.051390647221,3009.8410054346527,20065.718438210246,9597.04741853087,80961.36059646968,860157.1149317698
9638.655502010788,2950.8205722864045,9919.119730898428,9727.352654862214,9823.128874993768,9321.110148827036,340289.665398317,3257.8956572477723,7476.8877560728115,3019.2090257240225,20119.777983126958,9625.418876234331,81160.79496655453,862196.5824188064
9666.77064913226,2959.002820099549,9945.07136704094,9755.494312465895,9853.354833452368,9355.480753442782,341159.18776745704,3265.8722024552694,7493.75320798402,3027.162860845458,20163.06918534286,9651.195918868265,81332.88302383393,864157.7574509901
9691.748645641856,2960.9698323169537,9968.361974971836,9780.89217501791,9872.08480545983,9371.927285670215,341950.8687098804,3270.762911984237,7508.354217845411,3034.201530753693,20190.539839130743,9676.1037305741,81506.4998401035,865809.4043515552
9723.750327870197,2971.654337391511,9993.480729953266,9808.003430063696,9910.243219901728,9403.543833080039,342820.06698880804,3281.4131081221963,7522.543709273907,3044.560820212949,20248.823816549488,9701.285614694278,81697.62592776968,867977.8504680756
9746.02397500619,2976.8017125643514,10030.388440092363,9832.45113041492,9935.192005772164,9417.997444211835,343749.25396606774,3288.5792860318547,7549.060820869438,3054.2266061300984,20303.903572516054,9727.071460060546,81902.87466634126,870056.0870739418
9773.643434583219,2984.969101346031,10054.707093185738,9856.065444544758,9960.473703513977,9452.918623215293,344601.8204425291,3295.585235483002,7566.7276293957275,3061.2321957935046,20347.637085890714,9752.557693023571,82055.99950444997,871981.87383951
9799.009778692525,2991.208755438676,10082.520028039553,9881.682045260604,9985.944847546343,9459.606197901207,345454.83064707933,3303.4129687547797,7584.182742855849,3069.351554442106,20390.095501380958,9778.032498982604,82247.20061450789,874031.7496444932
9826.573586062135,2999.502780301191,10111.920514053267,9909.381310165149,10015.703722991762,9491.960979145051,346326.435286147,3311.15217708956,7601.398332437599,3077.844307787509,20435.354062754253,9805.292267376048,82436.89697640954,876040.9725350207
9848.920812307331,3007.601523630884,10140.128555474506,9934.05253617989,10040.681692658949,9511.841136749485,347186.95171174244,3318.909602350418,7620.066359768726,3087.084102360302,20489.750776332345,9834.022487628616,82639.96400165165,878064.4887851068
9871.235785402583,3015.87780804249,10165.25139159204,9961.695400711771,10067.363927929393,9550.866006539836,348047.1645135197,3326.232581856947,7638.337305724126,3095.041900829218,20534.028902700884,9861.545800101174,82826.94678002945,880003.3949990687
9895.595132586592,3023.6096681301215,10192.386707956246,9984.597037063264,10094.228703137058,9558.738186583763,348895.77520205406,3334.061803601397,7656.1550599315915,3104.0301130125167,20574.969093623233,9889.775439345405,83022.18175009526,882063.5142597125
9917.795934799731,3031.169414258847,10223.025815533494,10013.201658093667,10121.203393891019,9595.63711670287,349756.3597658075,3341.138705344433,7674.314148070481,3112.054409690239,20621.89709951137,9915.532389531576,83213.3066460512,884078.7569178205
9927.781082640658,3037.913415043696,10231.961561942197,10035.59737651819,10147.495827470708,9603.366130730705,350416.8321501986,3349.508005121223,7681.106123389762,3120.025861146177,20677.284260663408,9945.71811181517,83382.21209380163,885691.9303686246
9952.216685508974,3044.371277116389,10262.067863321323,10063.560163869004,10172.381839770982,9641.40297950183,351349.4491491324,3354.1253390053043,7702.059713794914,3126.154203917554,20711.755925917692,9971.786767019797,83554.950128944,887627.308852756
9981.89783846352,3054.1625994796154,10291.594687989791,10087.939168862971,10190.903311447164,9654.761352506337,352095.1014171905,3363.7282958613396,7722.710499720791,3133.8787930336334,20768.85071675449,9993.257434342297,83759.8243126518,889601.7772334433
10011.528133960068,3063.4002022658447,10324.53485741637,10115.859694314478,10224.903872609259,9693.113829941401,352898.3322898843,3373.292365547054,7746.869911955645,3142.934788691682,20816.37760759566,10020.478343281628,83996.02586087045,891685.8260502899
10043.063212691874,3071.868088617571,10355.634926884173,10138.341383388692,10253.844187106719,9707.802788883684,353438.8444423353,3381.7293558076226,7764.391482105006,3150.3247483792798,20855.788017698556,10052.108246467624,84229.75257829901,893067.165653476
10070.270328821418,3079.291855818324,10384.796588894596,10170.193415693135,10282.229572494809,9737.837695643393,353847.8678407514,3389.240795809153,7774.219427483709,3157.2420393491316,20878.88622683428,10078.269535335307,84439.30867548336,894083.9999352805
10089.200347328999,3084.294905466459,10403.92046251971,10182.976364562699,10302.727432268757,9749.02429177075,354238.36748627364,3394.3466355216697,7783.893312198545,3159.109858179877,20892.97753253583,10104.683185363017,84596.03760620063,895225.2119737712
10102.119851862042,3087.676017583259,10417.451517840937,10196.687903534037,10321.671027597768,9765.090313402417,354610.07825474645,3397.5936771596485,7792.58742180069,3162.131729312097,20914.07328570443,10117.793263692376,84711.91049855154,896140.3563627593
10114.569953086508,3091.269754119375,10429.695360476548,10206.065154106846,10331.057001618989,9768.351944973756,354974.07090890827,3402.11877084589,7803.91672540546,3163.920367178752,20944.63575637749,10132.48408953605,84821.63939587444,897051.286514383
10125.899822702058,3094.9234081581926,10434.370709291215,10220.807993757113,10345.448088528234,9786.520840529764,355330.841089432,3404.6767914977618,7812.095390111631,3166.1493796826776,20963.667541155653,10144.32054298267,84920.76750476887,897920.2994988335
10136.454548471344,3098.5015569254774,10447.14258427932,10231.622205628353,10356.353535212726,9791.97515297059,355692.1282493449,3408.1511626239453,7821.060186922268,3166.891944774262,20973.254124673505,10157.072192617445,85022.25816668817,898890.5992502897
10150.308546681712,3103.1974388811054,10459.258971173984,10248.85974998435,10377.916109380138,9806.390447838798,356106.49978797603,3413.101370847922,7828.9866313718685,3171.391656906216,21000.46262589256,10170.20884581574,85144.91737045489,899914.5234575231
10165.219711986882,3105.587848101266,10471.657891880694,10261.492302227447,10390.19560293138,9817.988168138865,356531.0003633895,3414.8459960026653,7840.488695985369,3172.258441039307,21018.332098600935,10187.129860093271,85254.08134669138,900815.6026086282
10166.63744170553,3106.4164157228515,10483.439360426382,10274.723784143906,10391.960186542306,9831.183130841371,356657.01937375084,3413.8253964023984,7844.627368421054,3171.621425716189,21018.954563624255,10187.400879413724,85287.39066482564,900965.101239174
10166.539586942039,3107.2908727514987,10487.182784810127,10275.976868754165,10392.487035309794,9822.038573367494,356673.27013990673,3413.7919786808793,7845.43083277815,3170.826755496336,21012.845196535647,10189.990033311125,85305.98855697447,901058.6937241841
10169.288154563625,3108.6048767488337,10489.9745236509,10278.72255829447,10395.93129913391,9832.689271317753,356690.7477681546,3414.129513657562,7845.843517654897,3171.009833444371,21016.904410393072,10189.499480346436,85329.13277629201,901041.5649833446
10162.861558960694,3115.774816788807,10487.286235842772,10274.799893404399,10391.026089273817,9822.708631842985,356651.2406662225,3413.9330046635578,7848.2748567621575,3172.4578281145905,21023.83930712858,10188.987821452365,85318.53265154525,901494.5784943373
10147.955496335775,3127.2143904063955,10474.49636242505,10263.240239840108,10373.98321119254,9828.893722957106,356518.3227181879,3415.5093937375086,7847.941319120587,3178.307528314457,21024.350966022655,10185.771245836111,85263.15096982355,902491.0882345105
10140.200506329114,3146.3099800133245,10468.368927381745,10258.295056628915,10370.467634910063,9808.483038397286,356427.2750966023,3416.181425716189,7849.792884743506,3181.346782145237,21009.729513657567,10171.69199200533,85380.34704608472,902887.2791472352
10134.257908061292,3163.3997068620924,10463.260013324452,10249.88322451699,10361.35163224517,9814.96173881078,356358.6725116589,3416.6201732178547,7849.532258494338,3187.2386942038643,21006.6979347102,10168.81742838108,85946.47102084004,902859.2846902065
10130.169593604263,3184.373724183878,10458.231845436378,10245.815856095938,10356.620866089275,9795.401670870517,356300.2500199867,3417.530126582278,7851.660919387075,3191.1543237841443,21003.909233844104,10158.88389073951,86370.84584397973,902692.0532978016
10122.60759493671,3201.8363224516993,10450.01124583611,10236.445463024651,10346.11379080613,9806.103727689528,356228.6463957362,3418.359013990673,7851.508540972686,3197.124423717522,20998.788807461693,10156.769940039974,86610.91406092442,902440.1351632247
10121.890792804796,3222.3688740839443,10447.828221185877,10233.517126766083,10343.174310459694,9789.69389748413,356175.5727844203,3419.0331245836114,7851.289007328448,3199.772258494337,20981.25201865423,10146.86470353098,86863.48892922372,902284.3176841404
10116.142784810125,3240.505582944704,10441.83045969354,10225.694022169148,10335.63885409727,9796.659982093668,356102.9328910159,3420.575456362425,7851.577934710194,3206.311738840773,20977.799920053298,10144.285303131246,87123.06009616861,902284.2180705494
10112.212445036643,3261.3563224516993,10437.465529646903,10221.30579613591,10331.925969353766,9776.74479207289,356042.5411858761,3420.8312858094605,7850.850099933378,3208.959893404397,20972.2108461026,10136.356189207198,87370.02197636699,902179.3939506996
10105.84181212525,3279.133590939374,10428.270859427048,10214.248421052633,10323.724556962025,9786.70562725035,355974.21441705537,3422.5720453031313,7851.709207195204,3214.5131512325115,20967.338414390408,10133.433817455032,87612.18756169298,902018.6105796136
10103.070059960028,3301.688634243838,10422.34073284477,10211.285596269156,10318.416255829447,9770.745303575264,355915.53129913396,3424.329913391073,7850.047115256495,3217.6392271818786,20957.382331778816,10125.345769487009,87870.8924497681,901895.9071019321
10100.634723517654,3319.337668221186,10414.033151232512,10202.333484343771,10314.521892071953,9781.098838476595,355811.3634627879,3425.931085942705,7849.469420386408,3223.537694870087,20953.528740839443,10121.804130579614,88114.69825577339,901682.5827860924
10095.212418387742,3341.208687541639,10408.283064623583,10198.44215856096,10309.490206528983,9758.95080779975,355738.57733940746,3426.8925249833446,7849.980599600267,3226.3932311792146,20952.15413724184,10111.843730846105,88361.0464699503,901446.3382105111
10092.232644903397,3359.012658227848,10397.03776149234,10189.615722851433,10303.005249833446,9772.065526320572,355695.7370081884,3428.4329380413055,7850.883677548301,3232.2972951365755,20948.509047301803,10109.304143904064,88606.28352803443,901277.4051861222
10086.389660226516,3380.942518321119,10393.223824117256,10187.178787475019,10299.113604263825,9763.097823168497,355655.3134908795,3430.357255163225,7850.4825049966685,3236.405116588941,20937.033177881414,10097.97713524317,88874.4964258661,901211.5829333033
10084.689513657562,3398.222678214524,10387.651858760826,10180.424410393072,10293.589127248502,9770.583586514354,355616.3859293804,3432.0949766822123,7850.9418787475015,3242.7915789473686,20934.110166555634,10093.987634910061,89135.70317772854,901058.7735109928
10077.65164556962,3420.698094603598,10381.358454363759,10175.890952698202,10287.756055962693,9760.415265489617,355560.6964956696,3433.8486875416393,7851.745982678215,3247.084556962025,20937.20122584944,10086.21889407062,89389.58821303301,900904.3139240509
10074.10936708861,3437.185982678215,10370.774630246504,10171.693111259161,10276.25268487675,9769.038638585673,355499.2195602932,3435.0680346435715,7852.796482345103,3252.241119253831,20929.90576948701,10084.170819453699,89635.18807937733,900705.0913790808
10071.410046635578,3458.8093271152575,10365.355522984679,10169.077095269822,10271.596109260494,9759.76509041213,355440.8396002665,3436.407941372419,7850.704756828782,3256.178014656896,20917.321199200534,10075.623717521654,89897.27593385788,900694.9323917389
10066.06800799467,3475.0696868754167,10357.989233844104,10162.175296469022,10261.767461692207,9766.374265623059,355367.38968687545,3438.354323784144,7850.335403064624,3262.715736175883,20909.98976682212,10074.247195203201,90154.691666467,900608.9823317789
10060.81566955363,3496.080799467022,10349.708194536977,10157.66582278481,10256.61889407062,9756.651115015602,355302.01103264495,3439.680159893405,7850.562451698868,3266.783744170553,20908.0291538974,10065.080986009327,90401.91428215933,900504.7096069289
10055.369860093271,3512.0014665231174,10339.440159893406,10150.446795469688,10244.172151898736,9761.781003965467,355227.2180146569,3440.70763491006,7849.555283144571,3272.3808127914726,20894.262971352437,10064.348194536975,90645.19789927964,900267.1239973352
10051.096229180546,3533.3884077281814,10335.302758161226,10147.137161892071,10239.202824783479,9747.396873617317,355161.50678214524,3441.3687941372423,7847.148887408395,3275.7345769487015,20878.456868754165,10053.178840772818,90899.49879838145,900088.9902731513
10129.876212128023,3602.8972031319836,10250.929822784812,10136.71412658228,10179.153215189874,9748.992974273877,362152.5048472399,3476.3588860759496,7824.388455696203,3399.2095189873426,20692.35443037975,9947.145316455697,90614.3953719985,896972.9479836976
10125.252414659666,3630.430379746836,10243.43412658228,10130.619746835444,10170.192000000001,9737.439352451356,362077.09239154373,3477.7385316455698,7822.292658227849,3404.850227848102,20689.505012658232,9937.239088607595,90870.64369005301,896816.7537558496
10116.425721518988,3639.2701314376372,10234.128607594937,10125.219037974686,10160.893974683546,9740.600123208524,362012.52800000005,3476.1713417721526,7820.55453164557,3409.4958987341774,20685.355341772152,9935.614987341773,91129.42619519135,896530.2321012658
10113.621670886077,3666.7216202531645,10230.220962025316,10119.335088607595,10157.842430379747,9727.502921237601,361944.0885063291,3476.6815189873423,7818.924556962026,3414.79817721519,20664.730126582283,9924.843341772152,91392.42248501272,896462.4502278481
10106.154329113924,3675.485519676794,10224.30075949367,10112.726886075949,10150.926784810126,9728.90131446439,361877.6208607595,3475.322126582279,7817.9544303797475,3419.674936708861,20661.045063291145,9920.869468354429,91649.95938935202,896240.2037468355
10107.021482820976,3674.1955877034356,10232.091862567813,10080.381482820976,10163.524990958409,9699.891497595478,361058.332079566,3461.8752260397837,7818.581555153708,3414.3784448462934,20627.681880651002,9875.442965641954,92093.44114925717,897510.7403978301
10095.962603978302,3681.688535262206,10223.958987341774,10073.768462929478,10153.881591320072,9700.684901509001,360984.37931283907,3461.958553345389,7818.235226039783,3419.1760578661847,20625.571790235084,9871.595587703438,92346.17189741835,897297.3213743219
10092.480650994576,3711.2805786618446,10219.071754068716,10069.237323688969,10149.458083182642,9685.83112881475,360916.90415913204,3461.84896925859,7818.5756962025325,3424.8388426763117,20607.915081374325,9861.030596745028,92610.1064537852,897288.9834358047
10085.537359855332,3719.317540687161,10216.127956600363,10062.488462929474,10142.361808318265,9684.980296245587,360852.58871609403,3462.4366003616637,7820.054538878843,3429.9788788426767,20607.99450271248,9857.235298372514,92875.58157647685,896994.0985171791
10080.133670886076,3747.4862929475594,10208.402820976493,10057.333019891501,10135.82061482821,9671.28795903145,360781.90502712486,3461.402386980109,7819.15486437613,3435.2311030741416,20604.215479204344,9847.151609403256,93136.04853086108,896984.9893670887
10108.243443037976,3705.306227848102,10325.242329113924,10124.446481012657,10149.409215189875,9766.894276068662,357280.12982278486,3360.4247088607603,7858.68729113924,3306.546227848102,20690.307341772153,9734.230784810128,93716.27700500833,893300.0396962026
10106.873620253164,3731.715037974684,10318.198177215188,10117.711594936709,10144.064810126583,9757.702383986678,357221.3504810127,3360.0243037974687,7859.069772151898,3310.187544303798,20676.97670886076,9725.972050632914,93987.39547422304,893255.5883544305
10105.212455696203,3743.076759493671,10319.038784810127,10113.01458227848,10139.040303797468,9756.128724891838,357177.4882025317,3360.651341772152,7860.377316455696,3318.0932658227844,20678.40030379747,9723.961518987342,94274.85025227696,893093.4413164558
10103.769721518987,3766.803949367089,10308.867645569622,10102.757772151901,10129.806075949367,9747.911809790283,357107.8757468355,3359.3371139240508,7859.1056202531645,3320.7004556962033,20675.841113924056,9720.88617721519,94527.1330565304,892902.7035949368
10099.683949367089,3778.07088607595,10306.365569620255,10099.642632911393,10129.769316455695,9747.993690735453,357068.63817721524,3360.3445063291138,7860.8181265822805,3328.9175696202537,20676.19594936709,9717.83088607595,94824.31493709427,892671.110278481
10097.917063291141,3804.069569620254,10302.195949367091,10090.188455696201,10121.853569620254,9736.837819383878,357006.873721519,3359.9705316455693,7862.294582278482,3332.9887594936713,20657.92648101266,9713.208911392407,95087.02346820918,892539.6868860761
10096.457620253164,3815.5834936708866,10300.52870886076,10089.639797468355,10117.116759493672,9734.154613975883,356962.32334177213,3360.9751898734175,7863.56293670886,3341.193721518988,20657.70470886076,9706.758683544303,95372.00418214624,892171.114329114
10091.691037974684,3840.632247808861,10289.534278481013,10078.564860759496,10106.098329113924,9724.696153704503,356893.6939746836,3359.6703797468354,7863.579645569621,3343.941569620253,20654.925873417724,9705.312911392404,95627.78963869736,891811.6283544305
10086.017316455696,3851.746329113924,10286.56617721519,10077.651341772153,10100.611746835446,9721.62341408822,356838.6243037975,3360.260658227847,7865.766379746836,3351.4259240506326,20654.737518987342,9701.118379746837,95908.72236645372,891557.5239493672
10078.949772151902,3876.584202531645,10279.123746835445,10070.630582278482,10096.330025316458,9710.624158756125,356768.58835443045,3359.6752405063294,7866.182278481014,3354.4441518987346,20631.972455696206,9694.818835443039,96172.4193857836,891374.612050633
10069.92425316456,3887.2563037974687,10275.675645569621,10065.267341772153,10090.324556962025,9709.378515939377,356706.57751898735,3360.292860759494,7867.622582278481,3361.798481012659,20629.261063291146,9687.121215189874,96444.0913427813,891114.1974683546
10064.358379746836,3912.1572128924054,10266.54501265823,10054.698227848103,10083.174379746837,9697.872950709567,356632.742886076,3360.839392405064,7867.250126582279,3366.3934177215197,20623.459443037977,9683.741164556963,96698.78245630849,890738.8778734177
10057.03078481013,3922.7939240506334,10259.994835443038,10052.784607594938,10075.184506329115,9697.107542550966,356573.36962025316,3360.7652658227853,7867.065721518988,3373.0447594936713,20621.41367088608,9678.429569620253,96967.45931521861,890459.8724050634
10050.680506329116,3950.0375604891137,10250.452253164558,10046.475645569622,10070.691341772153,9684.686802421777,356501.2210632912,3361.4931645569623,7867.379544303798,3377.3869367088614,20602.272911392407,9675.408607594936,97230.86850507697,890238.2138734178
10043.391189873419,3959.9942278481017,10245.50217721519,10040.969620253167,10064.184911392405,9684.32813167618,356441.21255696204,3361.3968607594943,7867.9841012658235,3383.9559493670895,20599.418126582277,9668.804962025317,97498.11381238053,889978.4977215191
10035.93235443038,3985.946189339621,10238.594734177215,10033.861974683543,10056.424405063291,9673.892000425883,356376.45296202536,3361.0888101265823,7867.877772151898,3386.8812151898733,20601.358784810127,9667.593721518988,97750.75516088026,889627.4630886076
10029.77164556962,3996.9335696202543,10234.888101265826,10027.944,10049.18764556962,9672.340012725937,356324.56344303803,3361.4998481012663,7870.081822784811,3394.0070886075946,20596.16901265823,9664.830075949369,98026.3365421442,889566.9985822786
10026.636455696203,4022.8908331137973,10227.670177215192,10020.598784810127,10044.457518987341,9659.063306139611,356246.011443038,3361.047797468355,7870.759898734179,3396.523443037975,20577.418025316456,9655.411443037974,98285.87569054958,889344.1540253166
10023.325670886075,4033.630481012658,10224.819645569623,10011.60941772152,10042.071493670886,9657.174939971106,356196.42015189875,3362.2007088607597,7873.464911392405,3404.1688101265827,20574.55078481013,9652.3497721519,98563.48285333115,889143.8928607596
10017.368506329114,4058.8089959794947,10214.592000000002,10001.089822784812,10036.47129113924,9646.066541265174,356111.4261265823,3360.9065316455694,7871.900962025317,3405.8633924050637,20574.143088607598,9647.91918987342,98821.31969578493,889014.5276962027
10016.818025316456,4069.8486075949377,10211.85235443038,9994.183291139241,10033.282632911392,9644.102352199005,356061.59696202533,3362.3978734177217,7872.8032405063295,3413.753012658228,20568.333569620256,9644.43524050633,99115.5329937628,888945.4484050634
10014.290126582278,4096.168878814557,10202.701367088608,9990.425316455698,10025.795848101267,9634.863831127042,355991.6008101266,3362.0032405063293,7872.482126582278,3414.411037974684,20552.247493670893,9636.814481012658,99389.81832412172,888896.5658734178
10013.91524050633,4107.596962025317,10202.87605063291,9981.603341772152,10027.267443037974,9630.959070157642,355945.23250632914,3363.587848101266,7873.9269873417725,3421.863189873418,20552.875443037978,9629.959898734178,99677.11793187285,888657.3761012659
10010.506025316456,4132.625749461013,10191.098734177216,9973.579443037974,10018.343392405066,9621.330051585672,355868.5017721519,3361.6796962025314,7874.650025316456,3423.100253164557,20551.27959493671,9626.260556962025,99926.30935696137,888479.7785316457
10008.50369620253,4143.790784810127,10187.301569620253,9969.480607594936,10012.214886075952,9612.97070481117,355757.76824019465,3362.940759493671,7874.731139240507,3430.3309367088614,20547.870379746833,9617.23017721519,100195.71445695437,888136.9899311645
10002.367291139239,4170.331509287089,10180.396556962027,9958.127392405066,10003.70612658228,9602.22548743774,355717.02737773117,3361.870784810127,7876.388354430381,3432.3782278481012,20537.53640506329,9612.468759493671,100463.73689999606,888081.0684661206
9997.416303797469,4181.546430379747,10176.755240506329,9955.197873417725,9997.038379746835,9613.429584730491,355698.1804556962,3362.484151898734,7879.51017721519,3439.9406582278484,20533.35007594937,9603.645873417721,100737.51977059865,887989.5976708861
9993.546531645572,4207.9314190210125,10170.138531645569,9944.730531645571,9990.574481012658,9603.153445392087,355636.03655696206,3361.1820759493667,7879.492556962026,3441.919291139241,20533.57944303798,9605.278177215188,101014.98712662526,887902.8370632911
9985.535696202534,4219.584303797468,10164.882835443039,9939.912911392405,9978.676860759493,9616.850500728207,355574.1776202532,3362.2177215189877,7881.323848101267,3449.8459746835447,20526.811139240508,9598.460354430379,101281.75851903188,887658.4277468355
9976.018632911393,4245.075922563165,10156.81124050633,9930.918379746838,9972.93569620253,9599.065787327761,355489.3382278482,3360.6677468354437,7880.282430379748,3451.6429367088613,20510.213468354432,9590.202835443039,101538.2398412705,887597.4318987343
9967.812455696203,4256.506329113925,10150.574278481015,9923.138734177217,9961.914227848101,9602.576504714742,355424.08101265825,3361.3482531645577,7882.678784810126,3459.484860759493,20505.41529113924,9586.591898734177,101804.47673473062,887334.7795443039
9957.92658227848,4280.248172406076,10140.998278481016,9910.63625316456,9954.90075949367,9586.175392171523,355335.56901265826,3358.9868354430378,7880.651848101266,3460.748050632912,20499.49640506329,9581.591088607596,102058.12463018016,887178.6206582278
9952.739848101264,4292.030886075951,10136.152405063292,9904.604658227849,9942.341164556961,9590.031955019436,355274.8866835443,3359.589265822785,7883.009924050633,3468.783493670886,20490.77924050633,9578.466227848101,102334.64720672909,886925.5382278481
9940.892962025315,4315.571648989748,10127.693468354433,9894.108564399066,9937.638075949366,9569.721561832532,355171.7011928129,3356.46835443038,7881.253974683544,3468.4517468354434,20466.594531645573,9568.993518987341,102576.27684875249,886862.3350642575
9935.119291139239,4326.945113924051,10124.452860759495,9885.320007437043,9927.82389873418,9574.361502511474,355110.26909154706,3356.6955949367098,7883.2569113924055,3476.8225822784816,20456.181569620254,9564.369721518986,102838.67789065928,886526.1160262829
9924.352708860759,4351.361343550507,10109.755139240508,9873.81964556962,9921.255797468357,9557.015879926457,355010.5373164557,3355.559088607595,7881.974278481013,3477.551088607595,20456.561620253167,9558.298025316455,103082.40178597099,886435.8768607596
9920.269974683546,4363.6155949367085,10106.077670886078,9866.08253164557,9915.352405063293,9563.645322163324,354954.9399493671,3356.137518987342,7882.633518987341,3486.4708860759492,20446.893873417728,9553.536303797471,103343.15306923291,886194.3341772152
9910.565164556963,4388.040898691773,10091.774278481014,9854.538835443038,9909.137620253165,9547.269344871313,354861.97032911394,3354.4207594936715,7881.390075949367,3486.6139746835447,20431.457924050635,9550.588253164558,103594.78727481578,886158.5040000001
9903.538632911392,4399.949772151899,10087.230379746836,9845.57164556962,9909.777721518989,9555.317070361056,354796.87169620255,3353.7979746835445,7880.766987341772,3496.00253164557,20422.381974683543,9541.027139240508,103854.18742532135,885868.4302784812
9893.911594936708,4425.039992666077,10075.03017721519,9836.358379746835,9902.617215189875,9540.261407704602,354709.9269873418,3352.3792405063296,7879.720405063291,3496.9570632911395,20421.328101265826,9538.299037974684,104116.49931787295,885726.9192911393
9888.802632911393,4437.430481012659,10073.393316455698,9829.62288607595,9896.94288607595,9543.18345784088,354641.61660759494,3351.635848101266,7878.673822784811,3506.016607594937,20411.47412658228,9530.052151898733,104389.1396480416,885601.6523544304
9877.509265822786,4462.198725289114,10065.23635443038,9821.01417721519,9888.771341772152,9528.129810088718,354553.48587341775,3350.3383291139244,7879.759898734179,3505.623797468355,20387.603544303798,9523.944303797469,104644.66686827819,885671.6278481012
9873.329924050635,4474.68941772152,10065.617924050634,9807.88405063291,9885.00911392405,9533.674883899928,354483.3733670887,3349.933367088608,7879.686683544305,3514.791189873418,20383.07665822785,9512.7715443038,104920.27459709407,885524.1703291141
9865.718278481016,4499.779942173038,10052.129620253163,9799.459443037975,9877.52688607595,9519.96802803025,354401.76546835445,3348.442632911393,7879.315139240508,3515.298835443038,20377.439392405064,9507.777113924052,105187.82774777473,885400.8783797469
9860.016911392408,4512.507341772152,10048.854075949366,9791.37053164557,9868.660556962026,9526.513386420142,354327.4368607595,3348.586025316456,7877.959291139241,3524.9249620253167,20374.260759493674,9498.219341772152,105460.7252768261,885283.3567594938
